Dia do Mes,Dia da Semana,Feriado / FDS,Hora,Chuva,Valor Cartela,Premiacao,Resultado
15,2,0,19.5,1,1,350,70.2
15,2,0,19.75,1,0.5,250,-39.95
15,2,0,20,1,2,600,-25.8
15,2,0,20.25,1,0.5,240,12.85
15,2,0,20.5,1,1,360,19.5
15,2,0,20.75,1,0.25,180,31.43
15,2,0,21,1,0.5,250,-3.8
15,2,0,21.25,1,0.25,150,-18.45
15,2,0,21.5,1,0.5,200,-72.85
15,2,0,21.75,1,0.25,150,-40.4
16,3,0,12.25,1,0.5,130,4.1
16,3,0,12.5,1,0.25,125,42.28
16,3,0,12.75,1,0.5,150,47.65
16,3,0,13,1,1,250,-44.6
16,3,0,13.25,1,0.25,140,15.58
16,3,0,13.5,1,0.5,145,-36.65
16,3,0,13.75,1,0.25,140,-14.6
16,3,0,14,1,1,250,-43.7
16,3,0,14.25,1,0.5,170,-23.25
16,3,0,14.5,1,0.25,145,22.45
16,3,0,14.75,1,0.5,170,10.05
16,3,0,15,1,1,250,50.6
16,3,0,15.33333333,1,0.25,150,63.38
16,3,0,15.66666667,1,0.1,140,98.7
16,3,0,16,1,0.5,180,115.55
16,3,0,16.33333333,1,0.25,160,81.6
16,3,0,16.66666667,1,0.5,180,54.65
16,3,0,17,1,1,300,58
16,3,0,17.25,1,0.1,135,34.97
16,3,0,17.5,1,0.2,160,20.28
16,3,0,17.75,1,0.5,240,89.15
16,3,0,18,1,2,600,268
16,3,0,18.25,1,0.5,250,153.65
16,3,0,18.5,1,1,380,193.3
16,3,0,18.75,1,0.5,250.01,130.69
16,3,0,19,1,2,600,272
16,3,0,19.25,1,0.5,250,121.4
16,3,0,19.5,1,1,350,158.8
16,3,0,19.75,1,0.5,250,78.15
16,3,0,20,1,2,600.01,285.39
16,3,0,20.25,1,0.5,240.01,150.54
16,3,0,20.5,1,1,360,132.1
16,3,0,20.75,1,0.25,180,127.8
16,3,0,21,1,0.5,250,50.2
16,3,0,21.25,1,0.25,150,68
16,3,0,21.5,1,0.5,200,175.7
16,3,0,21.75,1,0.25,150,-41.85
